Country,Longitude,Latitude,Average_Tone,Mentions
SriLanka,80.6356,7.2955,2,1
SriLanka,81.0,7.0,-3,43
Sudan,32.4992,13.7597,0,30
Switzerland,6.14811,46.1956,-1,40
Syria,37.1586,36.2028,-7,10
Taiwan,121.0,23.5,-4,30
Tanzania,39.1833,-6.16667,-5,6
Tanzania,39.2833,-6.8,-6,453
Thailand,100.0,15.0,-1,134
Thailand,100.602,13.5333,-1,5
Thailand,99.5501,14.0032,-4,20
Togo,1.1667,8.0,-4,20
TrinidadandTobago,-61.0,11.0,-4,5
TrinidadandTobago,-61.5488,10.6811,-1,8
Uganda,31.3436,1.43556,-2,24
UnitedArabEmirates,55.28,25.2522,0,156
UnitedArabEmirates,55.643,25.5877,0,9
UnitedArabEmirates,55.75,25.5,0,1
UnitedKingdom,-0.233333,51.5333,-3,7
UnitedKingdom,-0.25,53.1667,-2,2
UnitedKingdom,-0.6,51.5,0,20
UnitedKingdom,-1.01667,53.6,-1,10
UnitedKingdom,-1.36667,51.85,-4,10
UnitedKingdom,-1.43333,54.3333,0,10
UnitedKingdom,-1.5,54.0,-5,2
UnitedKingdom,-1.53333,53.9833,-7,16
UnitedKingdom,-1.61944,54.9881,-2,2
UnitedKingdom,-1.71667,51.15,0,32
UnitedKingdom,-2.0,52.8333,2,45
UnitedKingdom,-2.08333,51.9,1,22
UnitedKingdom,-2.21667,53.5,1,4
UnitedKingdom,-2.37806,51.7325,4,20
UnitedKingdom,-2.58333,51.45,-1,10
UnitedKingdom,-2.61667,59.15,-1,15
UnitedKingdom,-3.2,55.95,-1,34
UnitedKingdom,-4.06667,55.9667,4,20
UnitedKingdom,-4.25,55.8333,-1,38
UnitedKingdom,-4.73333,56.0167,3,2
UnitedKingdom,-5.93333,54.5833,0,82
UnitedKingdom,-6.5,54.5,-3,9
UnitedKingdom,0.9,51.3167,0,3
UnitedStates,-100.402,44.4511,-1,9
UnitedStates,-101.479,32.2504,0,1
UnitedStates,-103.34,33.6429,1,17
UnitedStates,-103.537,38.7333,0,34
UnitedStates,-104.534,47.7834,-2,4
UnitedStates,-104.82,41.14,-1,1134
UnitedStates,-104.821,38.8339,-4,5
UnitedStates,-104.957,38.8597,-1,38
UnitedStates,-104.985,39.7392,0,1269
UnitedStates,-105.327,39.0646,0,1255
UnitedStates,-106.201,31.8001,0,4
UnitedStates,-106.651,35.0845,-1,155
UnitedStates,-108.938,40.5625,0,6
UnitedStates,-109.457,45.4833,6,8
UnitedStates,-109.501,37.7505,-2,91
UnitedStates,-110.234,44.7666,-3,8
UnitedStates,-110.326,46.9048,0,381
UnitedStates,-111.079,45.3135,1,8
UnitedStates,-111.208,44.7305,1,1
UnitedStates,-111.849,40.7649,-2,30
UnitedStates,-111.854,40.1135,0,1354
UnitedStates,-111.892,40.8716,-1,10
UnitedStates,-112.074,33.4484,0,34
UnitedStates,-112.14,36.0555,0,4
UnitedStates,-112.372,43.2199,-1,3
UnitedStates,-112.682,43.0816,-1,1
UnitedStates,-113.564,42.3191,-3,10
UnitedStates,-113.994,46.8721,0,18
UnitedStates,-114.51,44.2394,-2,1813
UnitedStates,-115.137,36.175,-1,44
UnitedStates,-115.281,36.3172,-2,5
UnitedStates,-115.432,48.5404,1,12
UnitedStates,-115.818,33.3149,-2,11
UnitedStates,-116.801,33.0334,0,6
UnitedStates,-117.328,33.1422,1,7
UnitedStates,-117.353,33.1697,1,1
UnitedStates,-117.659,34.1044,0,4
UnitedStates,-117.668,42.2846,-3,20
UnitedStates,-117.783,33.5422,1,1
UnitedStates,-118.126,40.3752,2,8
UnitedStates,-118.425,34.7347,-4,4
UnitedStates,-118.451,32.8167,0,3
UnitedStates,-118.551,42.6832,-2,2
UnitedStates,-118.668,35.2961,-1,20
UnitedStates,-118.844,43.2657,-5,710
UnitedStates,-119.001,43.1665,-2,113
UnitedStates,-119.003,47.9415,0,8
UnitedStates,-119.682,34.0186,0,47
UnitedStates,-119.772,36.7477,-2,21
UnitedStates,-119.828,34.4358,-2,11
UnitedStates,-120.034,34.7333,-3,23
UnitedStates,-120.163,46.3196,-2,6
UnitedStates,-120.641,35.1428,-1,12
UnitedStates,-120.851,36.6166,-3,10
UnitedStates,-121.334,44.6332,-2,10
UnitedStates,-121.494,38.5816,-1,39
UnitedStates,-121.617,39.1404,-1,10
UnitedStates,-121.625,38.1669,-5,10
UnitedStates,-121.785,48.9165,0,60
UnitedStates,-121.823,38.3513,-4,31
UnitedStates,-121.84,46.2258,3,2
UnitedStates,-121.884,37.5999,-5,8
UnitedStates,-122.151,42.9415,0,5
UnitedStates,-122.166,37.4241,-2,4
UnitedStates,-122.387,37.5985,0,10
UnitedStates,-122.411,37.6305,-2,64
UnitedStates,-122.421,37.7763,0,4
UnitedStates,-122.444,47.2529,-4,12
UnitedStates,-122.613,48.5126,-1,5
UnitedStates,-122.676,48.2926,-1,3
UnitedStates,-122.709,42.1946,-1,4
UnitedStates,-122.734,38.0666,-1,20
UnitedStates,-122.901,38.55,-3,6
UnitedStates,-122.946,47.2037,0,3
UnitedStates,-123.51,46.7762,1,630
UnitedStates,-123.534,38.7685,-2,10
UnitedStates,-124.038,41.5265,-1,4
UnitedStates,-124.313,40.6379,0,14
UnitedStates,-152.268,61.385,0,254
UnitedStates,-67.3103,44.5723,2,10
UnitedStates,-71.0598,42.3584,-1,91
UnitedStates,-71.4169,44.1512,0,6
UnitedStates,-71.5101,41.6772,0,134
UnitedStates,-71.5653,43.4108,0,137
UnitedStates,-72.6634,42.3223,3,6
UnitedStates,-72.9282,41.3082,0,2
UnitedStates,-73.1761,44.0085,-1,4
UnitedStates,-73.4529,44.6995,1,4
UnitedStates,-73.8962,40.949,-1,8
UnitedStates,-73.9465,41.2745,-1,25
UnitedStates,-73.9613,40.809,-3,18
UnitedStates,-73.9662,40.7834,2,8
UnitedStates,-74.0051,40.7115,1,55
UnitedStates,-74.4641,44.2239,0,2
UnitedStates,-74.4999,44.0003,0,4
UnitedStates,-74.5089,40.314,0,145
UnitedStates,-74.9829,40.2251,4,1
UnitedStates,-75.0638,42.4529,-3,2
UnitedStates,-75.1704,42.3442,-2,9
UnitedStates,-75.251,42.8792,-2,5
UnitedStates,-76.013,36.8421,-1,5
UnitedStates,-76.4436,36.9415,-2,2
UnitedStates,-77.0064,38.8171,0,3
UnitedStates,-77.0178,38.8773,-1,82
UnitedStates,-77.0364,38.8951,0,3001
UnitedStates,-77.4603,37.5538,1,12
UnitedStates,-78.2057,37.768,0,241
UnitedStates,-78.3397,41.8717,1,3
UnitedStates,-78.5889,35.6885,1,45
UnitedStates,-78.7831,37.7835,0,6
UnitedStates,-78.8867,33.6891,0,2
UnitedStates,-78.9831,33.9168,0,23
UnitedStates,-79.3456,37.4738,-4,10
UnitedStates,-79.8431,35.6411,0,94
UnitedStates,-79.9309,32.7766,-1,1
UnitedStates,-80.3256,27.4467,0,2
UnitedStates,-80.4831,26.1504,-4,4
UnitedStates,-80.59,28.1761,-1,2
UnitedStates,-80.9337,26.7542,-3,6
UnitedStates,-80.9696,38.468,0,393
UnitedStates,-81.1676,28.4825,-2,2
UnitedStates,-81.1998,26.5006,-2,12
UnitedStates,-81.4401,37.4209,0,8
UnitedStates,-81.5332,31.2336,-2,15
UnitedStates,-81.5429,30.8327,-2,32
UnitedStates,-81.6804,36.2146,1,5
UnitedStates,-81.7079,41.4925,1,2
UnitedStates,-81.8723,26.6406,-4,6
UnitedStates,-81.8998,31.5669,-7,2
UnitedStates,-82.4109,28.0012,1,10
UnitedStates,-82.5668,35.3884,2,12
UnitedStates,-82.7755,40.3736,0,63
UnitedStates,-83.5082,35.5834,-2,30
UnitedStates,-83.8734,37.2886,0,10
UnitedStates,-84.4,43.65,-3,1
UnitedStates,-84.5332,32.0502,1,10
UnitedStates,-84.5603,43.3504,0,335
UnitedStates,-84.9666,34.8334,0,2
UnitedStates,-85.404,44.7736,0,5
UnitedStates,-86.1247,30.4105,-3,14
UnitedStates,-86.1833,33.3668,3,4
UnitedStates,-86.2604,39.8647,0,170
UnitedStates,-87.0811,38.6625,0,2
UnitedStates,-87.0947,32.3193,-6,1
UnitedStates,-87.6335,46.5333,0,5
UnitedStates,-88.2301,47.1749,2,2
UnitedStates,-88.9913,31.0348,0,2
UnitedStates,-89.3793,38.5516,3,8
UnitedStates,-89.9367,29.1869,-2,46
UnitedStates,-90.1335,43.9166,1,2
UnitedStates,-91.2574,47.2944,-2,10
UnitedStates,-91.2668,41.2334,3,7
UnitedStates,-92.3277,38.9459,1,10
UnitedStates,-92.5668,31.7668,-3,20
UnitedStates,-93.1669,44.7772,0,7
UnitedStates,-93.2168,29.8669,-5,2
UnitedStates,-93.6091,41.6005,0,7
UnitedStates,-93.8943,29.7336,-2,10
UnitedStates,-95.0977,35.4893,0,15
UnitedStates,-95.2902,32.9573,-1,10
UnitedStates,-95.9928,36.154,0,24
UnitedStates,-97.1081,32.7357,-3,2
UnitedStates,-97.6475,31.106,0,425
UnitedStates,-97.7619,30.3024,4,2
UnitedStates,-97.7714,30.2638,-3,1
UnitedStates,-99.2087,43.1583,-1,3
UnitedStates,-99.3298,29.8941,-2,15
UnitedStates,-99.4632,44.2853,1,20
UnitedStates,0.0,0.0,-1,35
Venezuela,-66.0,8.0,-1,17
Venezuela,-68.0039,10.1806,0,10
Vietnam,105.85,18.5333,-3,15
Vietnam,105.9,18.3333,0,3
Vietnam,106.0,16.0,-2,198
Vietnam,106.567,20.2833,-1,10
Vietnam,106.682,20.8561,2,20
Vietnam,109.167,11.8833,-4,2
Zambia,30.0,-15.0,-1,20
Zambia,30.6731,-10.5307,0,16
Zimbabwe,28.7457,-19.7981,-4,5
Albania,19.8189,41.3275,-2,26
Albania,20.0,41.0,-1,4
Algeria,3.05056,36.7631,-1,10
Angola,13.4072,-12.5783,0,9
AntiguaandBarbuda,-61.8,17.05,-6,4
Argentina,-58.6725,-34.5875,-3,21
Argentina,-64.0,-34.0,-4,107
Australia,116.058,-33.8497,5,9
Australia,130.823,-12.4103,-3,6
Australia,131.107,-13.2394,-2,9
Australia,132.529,-31.9716,2,2
Australia,132.673,-12.2712,-2,2
Australia,133.0,-27.0,0,776
Australia,133.884,-23.6975,0,3
Australia,134.0,-20.0,-1,42
Australia,135.874,-34.7262,0,2
Australia,139.367,-35.3667,-1,17
Australia,143.4,-38.6667,0,10
Australia,146.833,-18.0,-1,454
Australia,149.816,-24.1745,0,20
Australia,150.133,-26.9333,-1,140
Australia,150.5,-27.5,1,10
Australia,151.467,-33.3667,-3,4
Australia,151.783,-32.9333,-3,4
Australia,152.658,-26.1892,0,10
Australia,152.9,-27.6167,-2,2
Australia,153.017,-27.5,0,95
Australia,153.114,-30.2963,-1,4
Austria,13.3333,47.3333,-1,22
Austria,16.3667,48.2,1,2
Bahamas,-76.0,24.25,3,10
Bahrain,50.5831,26.2361,0,8
Bangladesh,89.0333,24.0667,0,15
Bangladesh,90.0,24.0,-1,102
Bangladesh,90.4,23.7333,3,4
Bangladesh,90.4086,23.7231,-1,195
Barbados,-59.5333,13.1667,-4,1
Barbados,-59.6167,13.1,5,1
Belize,-75.0,15.0,-1,14
Belize,-87.9667,16.5,2,2
Belize,-88.75,17.25,-3,14
Belize,-89.0458,16.8686,5,20
Bermuda,-64.75,32.3333,0,573
Bhutan,89.6,27.4833,0,2
Bolivia,-65.0,-17.0,0,8
Brazil,-40.3167,-13.6667,-2,10
Brazil,-40.8833,-12.4667,-5,5
Brazil,-42.6,-22.8667,-1,20
Cambodia,107.2,12.45,0,22
Cameroon,9.241,4.1527,-1,8
Canada,-103.0,54.5,0,11
Canada,-114.017,51.2667,-2,5
Canada,-119.45,55.2,-1,3
Canada,-123.333,49.0,2,10
Canada,-124.933,49.6833,1,16
Canada,-126.0,49.25,0,24
Canada,-129.0,53.4167,2,4
Canada,-65.4333,47.0333,-2,4
Canada,-66.3667,48.0667,-2,26
Canada,-68.3333,70.3333,0,2
Canada,-73.6667,45.5,0,2
Canada,-75.7,45.4167,0,138
Canada,-79.4167,43.6667,0,268
Canada,-79.45,44.05,0,4
Canada,-80.25,43.55,0,20
Canada,-81.0,42.0,-3,8
Canada,-83.1333,42.0833,-1,5
Chad,20.7509,16.6836,0,1
Chile,-70.6667,-33.45,-1,49
Chile,-71.0,-30.0,-1,10
Chile,-74.0,-48.0,-4,20
China,109.0,36.0,3,6
China,112.125,28.5236,-1,2
China,112.859,26.4024,-5,13
China,114.825,27.7856,0,72
China,120.0,29.0,0,24
China,121.141,31.7867,0,16
China,125.777,41.2994,0,4
China,129.336,42.7683,-5,10
China,129.632,43.2509,-2,90
CookIslands,-159.767,-21.2333,0,12
CzechRepublic,13.6331,48.9769,0,10
Denmark,12.5833,55.6667,-1,4
Ethiopia,38.0,8.0,0,90
Ethiopia,38.7,9.03333,7,3
France,-1.70904,47.3805,-8,5
France,0.832503,49.63,0,120
France,2.0,46.0,-1,117
France,2.33333,48.8667,-1,170
France,3.97334,48.2447,-1,5
France,7.16667,48.5,-2,4
FrenchPolynesia,-140.0,-15.0,-5,12
Germany,10.0,52.0,-3,10
Germany,11.3667,53.05,-3,80
Germany,7.48333,51.1667,-2,7
Germany,8.58333,53.55,-1,10
Germany,9.63333,54.6167,1,10
Ghana,-2.0,8.0,-2,13
Greece,20.8953,37.7914,-3,10
Greece,22.0,39.0,-3,14
Guatemala,-89.2108,16.9703,-1,12
Guatemala,-89.4333,14.6667,-2,5
Guyana,-58.15,6.8,-9,2
Honduras,-86.9667,13.1167,-5,10
Honduras,-87.6333,13.65,-4,534
Honduras,-88.2333,14.3833,-3,5
Honduras,-89.1,15.05,-3,352
HongKong,113.914,22.1733,-1,20
HongKong,114.167,22.25,-2,315
Iceland,-22.0833,65.35,2,5
India,72.8333,19.0667,-4,3
India,74.7972,34.1417,-5,8
India,75.071,28.6293,-2,8
India,76.2833,9.98333,-3,9
India,76.5833,18.4,-3,25
India,76.6497,12.3072,0,127
India,76.9806,29.6161,-2,23
India,77.2,28.6,-2,214
India,77.3167,28.4333,0,7
India,77.5833,12.9833,-1,42
India,77.7,28.9833,0,3
India,78.05,27.1667,3,7
India,78.45,17.0861,1,4
India,78.4744,17.3753,4,20
India,79.0667,30.7333,-3,25
India,79.1,21.15,0,40
India,80.0,30.0,-3,8
India,80.1986,12.9053,-1,10
India,80.2472,12.9714,-5,5
India,80.9167,26.85,-1,6
India,81.8833,25.5,0,85
India,83.0,25.3333,2,40
India,84.4167,20.5,-7,10
India,84.9833,19.35,-2,8
India,85.8333,20.2333,0,5
India,86.3667,23.3333,0,5
India,92.8,26.6333,1,6
Indonesia,111.518,-7.6336,-5,8
Indonesia,112.337,-7.1046,-3,29
Indonesia,115.2,-8.73333,-2,38
Indonesia,120.0,-5.0,-2,56
Iran,51.5148,35.75,0,2
Iran,53.0,32.0,-4,2
Iraq,44.0,33.0,-3,34
Ireland,-6.24889,53.3331,1,18
Ireland,-6.24922,53.3551,2,15
Jamaica,-77.8474,18.026,-3,10
Japan,129.05,32.8667,-3,28
Japan,130.95,33.95,-5,25
Japan,135.75,35.0,0,13
Japan,138.0,36.0,0,196
Japan,139.751,35.685,-3,246
Japan,140.276,38.3264,-2,7
Jersey,-2.20722,49.1775,10,5
Kazakhstan,66.9156,52.9072,-2,12
Kenya,35.3416,-0.781291,-1,10
Kenya,36.7816,-1.22609,0,10
Kenya,36.8167,0.083333,-4,102
Kenya,36.8333,-1.36667,-4,45
Kenya,37.2833,-2.66667,-1,22
Kenya,37.3333,-0.166667,-3,50
Kenya,40.8991,-2.26925,-1,25
Kyrgyzstan,74.6003,42.8731,-5,14
Laos,102.6,17.9667,2,2
Malaysia,101.4,3.0,-4,3
Malaysia,102.0,4.0,-5,10
Malaysia,114.0,1.0,-3,10
Malta,14.5833,35.8333,-2,34
Mexico,-100.317,25.6667,-5,10
Mexico,-103.333,20.6667,1,96
Mexico,-108.1,27.3833,-2,10
Mexico,-99.0,19.6667,-4,230
Moldova,29.0,47.0,-1,16
Monaco,7.4,43.7333,2,12
Mozambique,32.5892,-25.9653,-3,6
Mozambique,35.0,-18.25,-3,27
Myanmar,94.3167,18.4333,-2,2
Myanmar,98.0,22.0,1,16
Namibia,14.5053,-22.9575,0,2
Namibia,17.0,-22.0,4,8
Nepal,87.9409,27.6683,-6,20
NewZealand,172.233,-42.7667,1,10
NewZealand,173.833,-39.3,5,4
NewZealand,176.1,-38.6333,0,10
Nicaragua,-85.7287,12.3166,-2,8
Nicaragua,-86.0005,13.6605,-5,10
Nicaragua,-86.2683,12.1508,-2,14
Nigeria,11.5,12.0,0,20
Nigeria,6.0,4.83333,-4,32
Nigeria,6.0,5.5,-4,1
Nigeria,6.99861,4.78917,-3,7
Nigeria,8.5,5.75,-2,4
NorthKorea,127.0,40.0,3,4
Oceans,-175.0,-75.0,0,4
Pakistan,65.6436,28.4785,-6,2
Pakistan,70.18,24.8208,-2,6
Pakistan,71.5733,34.0078,2,2
Pakistan,72.0525,34.2019,-3,4
Pakistan,73.1667,33.7,-3,4
Pakistan,73.751,32.0387,-5,10
Panama,-80.4167,7.93333,-5,35
Peru,-76.0,-10.0,-1,48
Philippines,120.78,16.17,-5,4
Philippines,120.852,15.1662,1,3
Philippines,121.108,13.3882,-1,10
Philippines,121.422,14.4116,-4,20
Philippines,121.613,13.9348,0,2
Philippines,121.95,13.4167,0,20
Philippines,124.674,12.0339,2,8
Philippines,125.613,7.07306,0,25
Poland,20.0,52.0,1,9
Portugal,-9.13333,38.7167,-4,10
Reunion,55.6,-21.1,0,10
Russia,30.2642,59.8944,-3,3
Russia,36.6169,45.3389,1,1
Russia,37.6156,55.7522,0,24
Russia,88.2027,69.3535,-1,2
Rwanda,30.0,-2.0,1,27
SaintLucia,-60.9667,14.0833,3,4
SaudiArabia,46.7728,24.6408,0,4
Senegal,-14.0,14.0,0,16
Singapore,103.8,1.3667,-1,37
SolomonIslands,159.0,-8.0,1,8
Somalia,49.0,10.0,-1,29
SouthAfrica,18.244,-31.5376,0,3
SouthAfrica,22.3849,-27.521,-2,8
SouthAfrica,24.0,-29.0,-1,139
SouthAfrica,26.6667,-26.8521,-2,13
SouthAfrica,27.9279,-27.6195,-4,9
SouthAfrica,28.0833,-26.2,-3,852
SouthAfrica,28.25,-26.0833,0,1
SouthAfrica,28.7844,-31.5889,-3,2
SouthAfrica,29.0,-32.0,-3,16
SouthAfrica,30.2797,-29.186,-2,2
SouthSudan,30.0,8.0,-7,65
Spain,-5.66202,40.9681,0,11
SriLanka,79.8358,7.2083,-2,14
SriLanka,79.8478,6.93194,-1,90
Swaziland,31.5,-26.5,-2,520
Sweden,15.0,62.0,0,197
Switzerland,8.0,47.0,-2,22
Taiwan,120.606,22.9566,-3,1
Taiwan,121.532,25.0478,0,33
Tanzania,34.3333,-2.16667,-8,20
Thailand,100.517,13.75,-2,260
Thailand,98.9847,18.7904,-1,24
Thailand,99.8171,13.5367,-1,40
TrinidadandTobago,-61.3888,10.6524,-1,4
Turkey,28.9647,41.0186,-1,49
Turkey,35.0,39.0,-3,29
Uganda,30.1864,-0.25,-3,7
Uganda,31.3987,2.16652,-8,8
Uganda,31.907,2.24573,-4,47
Uganda,32.0,1.0,0,30
Uganda,32.4469,0.064444,-4,4
Uganda,32.4594,0.404444,1,10
Uganda,32.5656,0.315556,-1,33
Uganda,33.5,1.0,-1,10
Ukraine,32.0,49.0,-4,24
UnitedArabEmirates,55.4033,25.3573,1,10
UnitedKingdom,-0.083333,50.9167,-4,1
UnitedKingdom,-0.116667,51.5,-1,589
UnitedKingdom,-0.316667,51.4333,2,6
UnitedKingdom,-1.13333,52.6333,-4,10
UnitedKingdom,-1.26667,53.5167,-3,1
UnitedKingdom,-1.31405,51.7823,1,4
UnitedKingdom,-1.58333,52.3333,1,5
UnitedKingdom,-1.95,53.8,-2,80
UnitedKingdom,-2.0,54.0,-2,1399
UnitedKingdom,-2.33333,54.9167,-5,2
UnitedKingdom,-3.18,51.4347,-5,10
UnitedKingdom,-3.23333,54.1167,-4,1
UnitedKingdom,-3.68333,54.5833,-1,2
UnitedKingdom,-3.73333,56.0167,-2,46
UnitedKingdom,-3.93333,57.5167,-3,8
UnitedKingdom,-4.03333,57.5667,1,10
UnitedKingdom,-4.16667,51.8333,1,1
UnitedKingdom,-4.45,56.2167,4,2
UnitedKingdom,-4.5,57.5,2,6
UnitedKingdom,-5.0,57.6833,3,10
UnitedKingdom,-7.63333,54.3667,2,10
UnitedKingdom,0.116667,52.2,0,173
UnitedKingdom,0.433333,52.0833,-2,10
UnitedStates,-100.608,42.5161,-2,2
UnitedStates,-100.784,46.8083,0,1
UnitedStates,-104.197,44.3358,1,19
UnitedStates,-104.988,39.6478,-4,46
UnitedStates,-105.084,40.5853,0,4
UnitedStates,-105.576,41.3119,-1,3
UnitedStates,-105.709,40.3333,0,15
UnitedStates,-105.867,46.4092,-1,16
UnitedStates,-106.237,34.8375,0,240
UnitedStates,-106.624,45.8842,-1,20
UnitedStates,-106.778,32.3123,-1,4
UnitedStates,-106.784,42.9666,0,30
UnitedStates,-108.219,36.7281,-4,6
UnitedStates,-111.388,33.7712,-1,160
UnitedStates,-111.747,39.6863,-2,2
UnitedStates,-111.751,39.2502,-1,6
UnitedStates,-111.891,40.7608,-3,49
UnitedStates,-111.909,33.4148,-3,10
UnitedStates,-112.048,33.0581,-3,16
UnitedStates,-112.691,39.1559,0,8
UnitedStates,-113.219,48.4422,0,1
UnitedStates,-114.327,48.4636,0,12
UnitedStates,-114.43,36.1725,0,4
UnitedStates,-115.079,35.3247,0,3
UnitedStates,-115.384,48.55,0,6
UnitedStates,-115.437,45.8269,-1,2
UnitedStates,-115.834,48.1666,0,4
UnitedStates,-115.917,33.9167,1,3
UnitedStates,-115.994,32.7387,-1,26
UnitedStates,-116.126,43.4166,0,4
UnitedStates,-116.203,43.6135,-1,7
UnitedStates,-116.227,43.4766,-1,10
UnitedStates,-116.291,36.4254,-5,7
UnitedStates,-117.055,43.7949,1,20
UnitedStates,-117.157,32.7153,0,35
UnitedStates,-117.929,33.6189,-3,5
UnitedStates,-117.999,33.6603,3,4
UnitedStates,-118.189,33.767,-1,15
UnitedStates,-118.201,34.3667,-2,6
UnitedStates,-118.244,34.0522,-1,219
UnitedStates,-118.301,34.1358,-1,76
UnitedStates,-118.4,33.8622,2,10
UnitedStates,-118.408,48.8885,0,2
UnitedStates,-119.018,34.4667,-4,20
UnitedStates,-119.604,37.5152,1,20
UnitedStates,-119.665,37.7163,2,4
UnitedStates,-119.735,48.5499,-3,11
UnitedStates,-119.893,38.4949,0,10
UnitedStates,-120.189,36.6066,-4,4
UnitedStates,-120.375,34.0397,0,15
UnitedStates,-120.534,35.3666,6,4
UnitedStates,-121.331,44.1498,-4,4
UnitedStates,-121.496,38.5782,0,3
UnitedStates,-121.571,47.3917,0,200
UnitedStates,-121.602,37.9985,0,2
UnitedStates,-121.757,36.9102,-2,4
UnitedStates,-121.818,47.4665,-3,20
UnitedStates,-121.851,38.0666,-2,3
UnitedStates,-121.853,38.0633,-1,2
UnitedStates,-121.868,37.9833,-2,14
UnitedStates,-121.988,38.3566,-6,16
UnitedStates,-122.143,37.4419,1,10
UnitedStates,-122.17,37.4289,-2,10
UnitedStates,-122.273,37.8716,0,15
UnitedStates,-122.332,47.6062,1,16
UnitedStates,-122.419,37.7749,0,406
UnitedStates,-122.482,44.3973,-6,56
UnitedStates,-122.587,47.0493,-2,1
UnitedStates,-122.676,45.5235,0,63
UnitedStates,-123.022,44.0462,0,26
UnitedStates,-123.559,46.2146,-4,10
UnitedStates,-123.693,38.9088,3,2
UnitedStates,-124.083,40.8665,-4,4
UnitedStates,-124.161,40.8096,0,10
UnitedStates,-124.246,43.4154,-3,10
UnitedStates,-131.646,55.3422,-4,2
UnitedStates,-132.522,55.6878,-2,10
UnitedStates,-157.858,21.3069,0,108
UnitedStates,-66.335,18.2766,0,3
UnitedStates,-68.2828,44.3501,0,85
UnitedStates,-68.7098,45.6573,-1,12
UnitedStates,-68.8281,44.4409,0,5
UnitedStates,-70.0328,41.7001,-1,5
UnitedStates,-70.4811,41.6484,-2,4
UnitedStates,-70.6428,44.9664,5,8
UnitedStates,-71.2073,43.584,0,8
UnitedStates,-71.5231,41.7062,0,4
UnitedStates,-71.5745,41.1918,0,10
UnitedStates,-72.212,44.9539,-1,8
UnitedStates,-72.4631,41.0479,2,80
UnitedStates,-72.7622,41.5834,0,101
UnitedStates,-73.034,43.9737,1,10
UnitedStates,-73.2501,41.7668,1,4
UnitedStates,-73.4096,41.4826,-1,24
UnitedStates,-73.644,43.3095,0,1
UnitedStates,-73.7123,43.4262,-1,3
UnitedStates,-73.7585,43.764,2,22
UnitedStates,-73.7996,41.1168,-2,3
UnitedStates,-73.9204,41.2901,-1,2
UnitedStates,-73.9771,40.7612,2,4
UnitedStates,-74.0196,40.707,3,10
UnitedStates,-74.0324,40.744,-1,2
UnitedStates,-74.121,41.3318,0,1
UnitedStates,-74.1915,39.7582,-2,2
UnitedStates,-74.2585,40.5004,1,20
UnitedStates,-74.3799,40.7262,-3,4
UnitedStates,-74.4115,40.5793,-5,8
UnitedStates,-75.5148,39.3498,1,39
UnitedStates,-75.918,42.0987,-2,207
UnitedStates,-76.061,43.152,0,229
UnitedStates,-76.3749,41.2504,4,8
UnitedStates,-76.6122,39.2904,-1,2
UnitedStates,-76.6164,39.0001,0,4
UnitedStates,-77.033,43.1501,-1,2
UnitedStates,-77.1997,39.1501,-3,5
UnitedStates,-78.9489,43.0834,3,9
UnitedStates,-79.0075,35.1381,2,8
UnitedStates,-79.3498,33.4502,0,6
UnitedStates,-79.6831,41.1253,0,3
UnitedStates,-79.8501,34.9157,3,2
UnitedStates,-80.0831,26.3587,-1,6
UnitedStates,-80.1434,26.1223,2,7
UnitedStates,-80.1937,25.7743,-2,54
UnitedStates,-80.7884,33.7999,0,10
UnitedStates,-80.8076,28.6122,-3,1
UnitedStates,-80.9066,33.8191,0,123
UnitedStates,-81.3498,27.367,-1,1
UnitedStates,-81.3792,28.5383,-2,21
UnitedStates,-81.5371,41.4739,2,2
UnitedStates,-81.6556,30.3322,0,10
UnitedStates,-81.6587,30.3294,0,4
UnitedStates,-82.0331,26.517,-4,4
UnitedStates,-82.554,35.6009,-2,22
UnitedStates,-82.7504,37.5501,0,4
UnitedStates,-82.8268,37.1184,0,16
UnitedStates,-82.9988,39.9612,-4,5
UnitedStates,-83.6487,32.9866,0,58
UnitedStates,-84.3496,33.6973,2,3
UnitedStates,-84.388,33.749,-2,2113
UnitedStates,-84.4375,45.6875,0,46
UnitedStates,-84.4569,39.162,-1,184
UnitedStates,-84.8555,35.1992,1,2
UnitedStates,-84.9666,35.9501,1,2
UnitedStates,-85.9106,41.7936,0,8
UnitedStates,-86.1369,39.7095,0,10
UnitedStates,-86.158,39.7684,4,18
UnitedStates,-86.1905,36.7534,0,6
UnitedStates,-86.8073,32.799,1,34
UnitedStates,-87.0833,32.3335,3,16
UnitedStates,-87.4548,41.6392,0,8
UnitedStates,-87.8501,42.3092,0,7
UnitedStates,-87.9334,42.5531,1,10
UnitedStates,-88.0604,44.4489,0,10
UnitedStates,-89.2942,31.3143,5,10
UnitedStates,-89.652,40.6503,0,8
UnitedStates,-89.6812,32.7673,0,18
UnitedStates,-90.0171,43.7844,1,2
UnitedStates,-90.1951,43.308,1,10
UnitedStates,-90.6335,41.6334,0,36
UnitedStates,-90.6375,41.4912,2,6
UnitedStates,-91.1335,41.4667,-2,3
UnitedStates,-91.4427,42.0594,0,5
UnitedStates,-91.8749,31.1801,-1,1689
UnitedStates,-92.3809,34.9513,0,100
UnitedStates,-93.2638,44.98,0,4
UnitedStates,-93.2982,37.2153,5,2
UnitedStates,-93.5891,44.9008,1,1
